student_id,email,name,course_name,best_score,average_score,attempts,feedback,topic_tags,performance,recommended_action
S070,sahil.vyas@example.com,Sahil Vyas,Data Science,68,61.333333333333336,3,"📘 Feedback Report for Sahil Vyas (S070):

In *C101 - Python Basics*, you have consistently performed well (latest score 100). Great job! You improved by +9 marks (+9.0%) over 2 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 57), but there is room to improve. You improved by -2 marks (-2.0%) over 3 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 38). We recommend practicing more on topics: regression,classification. You improved by +18 marks (+18.0%) over 3 attempts.
In *C104 - Database Systems*, you are doing reasonably well (latest score 70), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 23). We recommend practicing more on topics: tcp,ip,routing. You improved by -14 marks (-14.0%) over 3 attempts.","numpy,pandas",Medium,Advanced: Data Science Plus
S070,sahil.vyas@example.com,Sahil Vyas,Database Systems,70,70.0,1,"📘 Feedback Report for Sahil Vyas (S070):

In *C101 - Python Basics*, you have consistently performed well (latest score 100). Great job! You improved by +9 marks (+9.0%) over 2 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 57), but there is room to improve. You improved by -2 marks (-2.0%) over 3 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 38). We recommend practicing more on topics: regression,classification. You improved by +18 marks (+18.0%) over 3 attempts.
In *C104 - Database Systems*, you are doing reasonably well (latest score 70), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 23). We recommend practicing more on topics: tcp,ip,routing. You improved by -14 marks (-14.0%) over 3 attempts.","sql,normalization",Medium,Advanced: Database Systems Plus
S070,sahil.vyas@example.com,Sahil Vyas,Machine Learning,51,36.333333333333336,3,"📘 Feedback Report for Sahil Vyas (S070):

In *C101 - Python Basics*, you have consistently performed well (latest score 100). Great job! You improved by +9 marks (+9.0%) over 2 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 57), but there is room to improve. You improved by -2 marks (-2.0%) over 3 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 38). We recommend practicing more on topics: regression,classification. You improved by +18 marks (+18.0%) over 3 attempts.
In *C104 - Database Systems*, you are doing reasonably well (latest score 70), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 23). We recommend practicing more on topics: tcp,ip,routing. You improved by -14 marks (-14.0%) over 3 attempts.","regression,classification",Poor,Remedial: Machine Learning Refresher
S070,sahil.vyas@example.com,Sahil Vyas,Python Basics,100,95.5,2,"📘 Feedback Report for Sahil Vyas (S070):

In *C101 - Python Basics*, you have consistently performed well (latest score 100). Great job! You improved by +9 marks (+9.0%) over 2 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 57), but there is room to improve. You improved by -2 marks (-2.0%) over 3 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 38). We recommend practicing more on topics: regression,classification. You improved by +18 marks (+18.0%) over 3 attempts.
In *C104 - Database Systems*, you are doing reasonably well (latest score 70), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 23). We recommend practicing more on topics: tcp,ip,routing. You improved by -14 marks (-14.0%) over 3 attempts.","syntax,loops",High,Mentorship Program (Become a Mentor)
S071,samarth.lal@example.com,Samarth Lal,Computer Networks,57,52.0,2,"📘 Feedback Report for Samarth Lal (S071):

In *C101 - Python Basics*, you are doing reasonably well (latest score 75), but there is room to improve. You improved by -5 marks (-5.0%) over 2 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 39). We recommend practicing more on topics: numpy,pandas. You improved by -7 marks (-7.0%) over 2 attempts.
In *C103 - Machine Learning*, you have consistently performed well (latest score 83). Great job! You improved by +1 marks (+1.0%) over 2 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 47). We recommend practicing more on topics: sql,normalization. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, you are doing reasonably well (latest score 57), but there is room to improve. You improved by +10 marks (+10.0%) over 2 attempts.","tcp,ip,routing",Poor,Remedial: Computer Networks Refresher
S071,samarth.lal@example.com,Samarth Lal,Data Science,46,42.5,2,"📘 Feedback Report for Samarth Lal (S071):

In *C101 - Python Basics*, you are doing reasonably well (latest score 75), but there is room to improve. You improved by -5 marks (-5.0%) over 2 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 39). We recommend practicing more on topics: numpy,pandas. You improved by -7 marks (-7.0%) over 2 attempts.
In *C103 - Machine Learning*, you have consistently performed well (latest score 83). Great job! You improved by +1 marks (+1.0%) over 2 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 47). We recommend practicing more on topics: sql,normalization. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, you are doing reasonably well (latest score 57), but there is room to improve. You improved by +10 marks (+10.0%) over 2 attempts.","numpy,pandas",Poor,Remedial: Data Science Refresher
S071,samarth.lal@example.com,Samarth Lal,Database Systems,47,47.0,1,"📘 Feedback Report for Samarth Lal (S071):

In *C101 - Python Basics*, you are doing reasonably well (latest score 75), but there is room to improve. You improved by -5 marks (-5.0%) over 2 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 39). We recommend practicing more on topics: numpy,pandas. You improved by -7 marks (-7.0%) over 2 attempts.
In *C103 - Machine Learning*, you have consistently performed well (latest score 83). Great job! You improved by +1 marks (+1.0%) over 2 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 47). We recommend practicing more on topics: sql,normalization. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, you are doing reasonably well (latest score 57), but there is room to improve. You improved by +10 marks (+10.0%) over 2 attempts.","sql,normalization",Poor,Remedial: Database Systems Refresher
S071,samarth.lal@example.com,Samarth Lal,Machine Learning,83,82.5,2,"📘 Feedback Report for Samarth Lal (S071):

In *C101 - Python Basics*, you are doing reasonably well (latest score 75), but there is room to improve. You improved by -5 marks (-5.0%) over 2 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 39). We recommend practicing more on topics: numpy,pandas. You improved by -7 marks (-7.0%) over 2 attempts.
In *C103 - Machine Learning*, you have consistently performed well (latest score 83). Great job! You improved by +1 marks (+1.0%) over 2 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 47). We recommend practicing more on topics: sql,normalization. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, you are doing reasonably well (latest score 57), but there is room to improve. You improved by +10 marks (+10.0%) over 2 attempts.","regression,classification",High,Mentorship Program (Become a Mentor)
S071,samarth.lal@example.com,Samarth Lal,Python Basics,80,77.5,2,"📘 Feedback Report for Samarth Lal (S071):

In *C101 - Python Basics*, you are doing reasonably well (latest score 75), but there is room to improve. You improved by -5 marks (-5.0%) over 2 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 39). We recommend practicing more on topics: numpy,pandas. You improved by -7 marks (-7.0%) over 2 attempts.
In *C103 - Machine Learning*, you have consistently performed well (latest score 83). Great job! You improved by +1 marks (+1.0%) over 2 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 47). We recommend practicing more on topics: sql,normalization. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, you are doing reasonably well (latest score 57), but there is room to improve. You improved by +10 marks (+10.0%) over 2 attempts.","syntax,loops",Medium,Advanced: Python Basics Plus
S072,pranay.sethi@example.com,Pranay Sethi,Computer Networks,56,48.66666666666666,3,"📘 Feedback Report for Pranay Sethi (S072):

In *C101 - Python Basics*, you are doing reasonably well (latest score 79), but there is room to improve. You improved by +1 marks (+1.0%) over 2 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 23). We recommend practicing more on topics: numpy,pandas. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 43). We recommend practicing more on topics: regression,classification. You improved by +2 marks (+2.0%) over 3 attempts.
In *C104 - Database Systems*, you are doing reasonably well (latest score 59), but there is room to improve. You improved by -17 marks (-17.0%) over 2 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 45). We recommend practicing more on topics: tcp,ip,routing. You improved by +0 marks (+0.0%) over 3 attempts.","tcp,ip,routing",Poor,Remedial: Computer Networks Refresher
S072,pranay.sethi@example.com,Pranay Sethi,Data Science,23,23.0,1,"📘 Feedback Report for Pranay Sethi (S072):

In *C101 - Python Basics*, you are doing reasonably well (latest score 79), but there is room to improve. You improved by +1 marks (+1.0%) over 2 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 23). We recommend practicing more on topics: numpy,pandas. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 43). We recommend practicing more on topics: regression,classification. You improved by +2 marks (+2.0%) over 3 attempts.
In *C104 - Database Systems*, you are doing reasonably well (latest score 59), but there is room to improve. You improved by -17 marks (-17.0%) over 2 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 45). We recommend practicing more on topics: tcp,ip,routing. You improved by +0 marks (+0.0%) over 3 attempts.","numpy,pandas",Poor,Remedial: Data Science Refresher
